,stars
47781,2.745053421354821
47782,3.4371233808931083
47783,3.4612117753289824
47784,3.0798670551829974
47785,3.557065534220091
47786,3.4977891217573847
47787,3.4815317523033893
47788,3.9237022357663793
47789,3.1453005461143517
47790,3.191607747607637
47791,3.620410690507189
47792,3.3876391452173875
47793,3.410308729143171
47794,4.359475745184469
47795,3.020031052524316
47796,3.1152773465532357
47797,3.9018321376128267
47798,3.1697376494540834
47799,2.7915337663718875
47800,4.2794125681272535
47801,3.4815317523033893
47802,3.9464165422275688
47803,3.9708417626454784
47804,2.562406813209468
47805,3.4815317523033893
47806,3.519737552384771
47807,4.224363683792443
47808,2.516764429314293
47809,2.857943546604778
47810,4.012187629465803
47811,4.088360104377159
47812,3.720425527974183
47813,3.4613389581681293
47814,3.680039939703663
47815,3.6492025048139656
47816,2.537708437562614
47817,4.192092968290615
47818,3.9271015663383713
47819,3.1142583662365184
47820,3.5943935160554092
47821,3.9859620500203627
47822,2.857943546604778
47823,4.006414107988671
47824,4.314267888001959
47825,3.064824329957102
47826,3.096837322275572
47827,3.8751935190673503
47828,2.9025615611579476
47829,2.82953405114029
47830,3.505157486949069
47831,3.3985688719078677
47832,3.5264377424732807
47833,2.7713409722366276
47834,2.72266750209192
47835,3.745650234164323
47836,3.3439806388891773
47837,3.9052314681848186
47838,3.5050791544752355
47839,3.5998495798073007
47840,2.801383049184005
47841,3.671072602967519
47842,4.372924205401958
47843,4.122703143771512
47844,3.171414953472377
47845,2.45308634423204
47846,2.9188972630857775
47847,4.067206261367249
47848,4.055767032995336
47849,4.221891792156675
47850,3.938331151567395
47851,3.2945005310433655
47852,3.3445712518433637
47853,4.170066205189395
47854,4.086604467885033
47855,3.597504100685832
47856,3.8031710101349026
47857,3.5034018504569424
47858,3.2962233279219095
47859,4.102193662235854
47860,4.013704140706522
47861,4.292397789848405
47862,3.709278403048901
47863,3.6072179449989843
47864,3.569012144917602
47865,3.3674463510821275
47866,4.363625711163376
47867,3.229735215215186
47868,4.119942506194174
47869,3.7658430282995834
47870,3.694620005139366
47871,3.3586103250150394
47872,3.6209985246624568
47873,3.8322039581671596
47874,3.4963214608819797
47875,2.9864329800572804
47876,3.6654598742679605
47877,3.5333126167352633
47878,3.202919793140403
47879,4.064685519366165
47880,4.106129086917119
47881,2.4974348285336445
47882,3.1414553368287423
47883,4.155486139753693
47884,4.625393815748089
47885,3.8533234209137968
47886,3.656190670519198
47887,3.991034556780738
47888,4.28318098558872
47889,3.659125992270006
47890,4.325498243555827
47891,4.047808825174311
47892,4.021072505898206
47893,3.7312268336762866
47894,3.2508058275965093
47895,3.4111865473892338
47896,3.2508058275965093
47897,3.8533234209137968
47898,3.725374209400476
47899,3.6063401267529214
47900,3.659125992270006
47901,4.3622844628022746
47902,3.4815317523033893
47903,4.010226477660696
47904,3.6459792074464348
47905,4.473819639913934
47906,3.901163962509652
47907,3.5059562023964537
47908,3.6995645587357497
47909,3.57885729989981
47910,4.635954455549095
47911,3.3974843001995954
47912,3.3832402904210843
47913,3.904352879613909
47914,3.9410134566709
47915,5.0
47916,2.679076818803606
47917,2.6068300050075264
47918,4.744585142049456
47919,3.994433117027884
47920,4.642236900001516
47921,3.4808635772002146
47922,3.641912472096114
47923,3.873597905027954
47924,3.792481646845059
47925,3.286538965717277
47926,4.577552503827389
47927,3.9335137808101592
47928,3.480687543995754
47929,3.730270682956391
47930,3.787922769596025
47931,3.9983245894985897
47932,4.0632667088560765
47933,3.498539757164301
47934,3.5537639043787257
47935,4.553244894301339
47936,3.640190445542415
47937,3.778077614613818
47938,3.3892675988703664
47939,3.3498037810564703
47940,4.159583127537377
47941,2.245580798305282
47942,3.418476580107086
47943,4.23328294048812
47944,3.868859637069396
47945,3.345654585402407
47946,4.265631988463781
47947,3.4086314251248777
47948,3.577979481653747
47949,3.3374084019646593
47950,3.4209533698976093
47951,3.061557080379011
47952,3.9319189370956087
47953,2.8650575461181673
47954,4.335343398538035
47955,3.6145072073919904
47956,3.2695350886862746
47957,2.6587863239377176
47958,4.0235492956887295
47959,3.731610390667803
47960,4.048477000277484
47961,3.6783127124947486
47962,3.466283511764513
47963,3.947425671142688
47964,3.9626739116815637
47965,3.9392089698134596
47966,4.22670916291391
47967,3.9626739116815637
47968,3.424888794578873
47969,3.6558243624286426
47970,3.511573829250766
47971,3.7117551928394237
47972,3.4725196930318387
47973,3.395728663707468
47974,3.5981722757890067
47975,3.329526407261632
47976,3.736682897428178
47977,4.476497046862684
47978,4.259887949095168
47979,3.332287044838969
47980,2.952713971936843
47981,3.681746725830476
47982,4.039928949827119
47983,3.846033388195946
47984,3.994433117027884
47985,3.736682897428178
47986,3.6558243624286426
47987,3.8574237662025457
47988,2.952713971936843
47989,3.4086314251248777
47990,2.209130634716027
47991,3.650879808832258
47992,3.0101075650682745
47993,3.846033388195946
47994,2.067259190598046
47995,4.129881234077101
47996,4.157827491045251
47997,3.805739832176455
47998,3.4607002651734744
47999,4.976158824187732
48000,3.941681631774074
48001,4.034106577984671
48002,3.8185505613428345
48003,4.107884723409247
48004,2.9544696084289686
48005,3.612162498595369
48006,3.0455842181549126
48007,3.6500803230600285
48008,3.731070168728622
48009,3.6144296452430034
48010,4.001674299380422
48011,3.9229557281893728
48012,3.965228263621075
48013,4.345519711022679
48014,4.2243156037519745
48015,3.6809960904235597
48016,3.1439321266192657
48017,3.706600225775306
48018,3.7164901032929194
48019,3.0099803822291267
48020,3.5569872017462574
48021,4.026689362427672
48022,3.4155412583562774
48023,3.781348992021818
48024,3.9708417626454784
48025,3.092725864389847
48026,3.0385953930065965
48027,4.181868851971185
48028,3.9189337153744566
48029,4.442314029921061
48030,3.2508058275965093
48031,3.2496261423378274
48032,3.2079434495354655
48033,3.8687813045955624
48034,4.063057065713186
48035,4.057444337013628
48036,3.5476836177342213
48037,3.6159789960973043
48038,4.439793287919978
48039,3.5482295081530015
48040,3.7164901032929194
48041,3.9043536499387557
48042,4.739019914684221
48043,3.731947986974685
48044,4.121586970598885
48045,3.4547995608571944
48046,3.4980610866223767
48047,4.388173216265679
48048,2.59800864066118
48049,3.539183838943024
48050,3.3738585655539155
48051,2.9472110662937103
48052,3.7948759763318414
48053,3.7317375735069493
48054,3.4364055850997755
48055,3.858428767287757
48056,3.946547852896625
48057,4.190293379587928
48058,3.568422302288262
48059,4.400953692998695
48060,3.629009710678705
48061,3.894463772421142
48062,3.940803813528011
48063,3.04370563753531
48064,3.938331151567395
48065,3.662059773371123
48066,2.8467475713141823
48067,3.6219588032122623
48068,4.044746320584355
48069,4.174625082438428
48070,3.6153074634890663
48071,3.8798829366605947
48072,3.118544669819585
48073,3.8777486413317064
48074,3.2331619085398615
48075,3.7457285666381557
48076,3.7856892328868206
48077,4.002473785152653
48078,3.5917600613172196
48079,4.2833865009017
48080,3.874603676438009
48081,4.0833811705175025
48082,3.2014816143735185
48083,2.5374581997142287
48084,3.9078305426597346
48085,3.8517285771992453
48086,3.781300911981349
48087,3.791146066963556
48088,2.649965538297515
48089,3.7449332086958362
48090,3.543186951325527
48091,3.2369763975677226
48092,4.5969067581346135
48093,4.760967574986762
48094,3.881015890909797
48095,3.8704586086138564
48096,4.028284206142224
48097,3.4403466782606387
48098,5.0
48099,4.687654400326917
48100,3.9708417626454784
48101,3.0264921173614177
48102,1.4218008867458813
48103,3.6558243624286426
48104,3.554773033293846
48105,3.729392864710327
48106,3.314742945868785
48107,3.81121167825967
48108,2.6220585270038703
48109,3.8168244069592285
48110,3.096837322275572
48111,3.389316449235681
48112,4.690956030168282
48113,3.4759973560776642
48114,3.5076637588481114
48115,2.3849131287927077
48116,3.948093846245862
48117,3.353744103892489
48118,3.5528860861326637
48119,2.8861770088648053
48120,3.2061878130433383
48121,4.480086652320769
48122,3.8606134536316485
48123,3.621592495121707
48124,3.7731330610174343
48125,3.280765444240144
48126,3.404598299712985
48127,3.610279679264095
48128,4.035574238860075
48129,3.8945909552602886
48130,3.7408320930822416
48131,2.654831759420065
48132,3.8022931918888396
48133,3.782017167124992
48134,3.470174213910372
48135,3.260650982578717
48136,3.84560433834418
48137,3.417886737477745
48138,3.6007273980533636
48139,3.806520720016735
48140,4.214011916809484
48141,3.9708417626454784
48142,2.7330904496198403
48143,2.9373344207289103
48144,3.535117103592704
48145,3.833208959252369
48146,3.4813557190989277
48147,4.158705309291315
48148,3.44763671097849
48149,3.588078231989404
48150,3.310082240059215
48151,3.8663574930002618
48152,3.4024288537959793
48153,3.9562616972097766
48154,4.216147752788061
48155,3.6564925375318165
48156,3.424171769110385
48157,3.8865014367702075
48158,3.1773156577886574
48159,2.816915137509694
48160,3.4119860331614644
48161,3.8931721447501992
48162,3.7925304972103726
48163,4.447258583517446
48164,4.403343124330723
48165,3.361034136610339
48166,3.2133506629220436
48167,4.172187379447232
48168,3.5488193507823427
48169,4.12300635981512
48170,3.5747561842862163
48171,3.0856901973502895
48172,3.5617221121997504
48173,2.9086217092208133
48174,3.7329041376945815
48175,4.191932175513039
48176,3.826796744780582
48177,3.8719702216998195
48178,3.6646603884957303
48179,3.1737596622689987
48180,3.4807363943610676
48181,3.0677108013425953
48182,2.720934195779438
48183,4.214680091912656
48184,3.1689422915117627
48185,3.881684066012971
48186,3.59255954708945
48187,4.304471583385063
48188,3.3642887329417626
48189,3.4468372252062602
48190,3.6613923685927947
48191,3.0921024118220775
48192,4.352185712466618
48193,3.389316449235681
48194,3.340630929007345
48195,3.8294761602034058
48196,3.758840971198455
48197,4.023003405269948
48198,4.103612472745945
48199,3.6272052238212646
48200,3.5142031561590468
48201,4.452861740269717
48202,3.580534603918104
48203,4.626066889006018
48204,3.7075227665567745
48205,3.317293940303233
48206,3.508590427459489
48207,4.306436863020079
48208,3.083934560858163
48209,3.083934560858163
48210,4.657616451209449
48211,3.875481494684072
48212,3.6200423739425602
48213,3.3447320446209385
48214,3.2610304117403226
48215,3.54240636598571
48216,3.6672155107600872
48217,3.6646603884957303
48218,4.741283703826792
48219,3.5617221121997504
48220,2.7649287577648396
48221,3.2225235149711677
48222,2.9981314722622434
48223,4.937860991855322
48224,3.6007273980533636
48225,4.5394643146378675
48226,3.395728663707468
48227,3.1369726726977065
48228,3.3317629493494523
48229,3.2475825302289785
48230,3.498745272477281
48231,3.687329972421514
48232,3.6217196779608534
48233,2.7840524600226884
48234,3.973981829384421
48235,4.060921229734609
48236,3.598461489554958
48237,3.9695829745881186
48238,3.5683439698144284
48239,3.006377655699991
48240,3.79345716582175
48241,4.259428646810037
48242,3.620920192188624
48243,4.60251948683417
48244,4.060584403752571
48245,3.7017828550180703
48246,3.92550672262382
48247,3.5653303155897875
48248,2.637442206041712
48249,3.525720717004794
48250,3.8371973621288573
48251,3.26379104931766
48252,3.7134588976668566
48253,4.892828397552428
48254,4.683631617187157
48255,3.5115697014208562
48256,3.8694520668789556
48257,3.439547192488408
48258,3.6845533240924464
48259,3.2243574839371285
48260,3.160057415079361
48261,3.410181546304024
48262,3.7011105520849865
48263,3.931041118849545
48264,3.1423331550748053
48265,3.77066039905682
48266,3.9165882362529896
48267,2.436087558495549
48268,3.381134706875871
48269,3.3155383038111066
48270,3.8614912718777124
48271,3.4333446211595104
48272,2.9745840700903963
48273,3.924628904377757
48274,4.049564461666436
48275,4.236423007227062
48276,3.8964737745915627
48277,2.918180237617289
48278,4.2574152871345525
48279,3.610903131831864
48280,3.6517576270783216
48281,4.194487297777396
48282,3.8808887080706507
48283,3.610186685069521
48284,2.3595147830193697
48285,3.0036953505964865
48286,3.702323076957251
48287,3.6475592785584823
48288,4.2817580472487204
48289,3.2551591895325624
48290,3.1997755985715512
48291,3.5569872017462574
48292,3.6110303146710105
48293,3.111660640792592
48294,3.5981722757890067
48295,4.173285374727017
48296,4.314984913470445
48297,4.038841488438167
48298,3.1863124766333213
48299,3.627332406660412
48300,3.8322039581671596
48301,4.150746331145444
48302,3.61924701600024
48303,3.958767198783974
48304,3.711911857787091
48305,4.028284206142224
48306,3.0702617957770437
48307,4.103705275321819
48308,3.8576781318808395
48309,3.7221028319924754
48310,3.4046960004436135
48311,3.6127523412247093
48312,3.650879808832258
48313,3.8380263300096074
48314,3.4741920988953785
48315,3.5115697014208562
48316,2.7802594586074587
48317,4.144125243855612
48318,3.5617221121997504
48319,3.5253544089142377
48320,3.5981722757890067
48321,3.389316449235681
48322,4.601815390818034
48323,4.299608719767577
48324,4.0235492956887295
48325,3.389316449235681
48326,3.5500634771189628
48327,2.9098515938757994
48328,4.256874294870527
48329,4.013830553220823
48330,3.7716654001420302
48331,4.231526533671148
48332,4.1230546314742895
48333,4.063057065713186
48334,4.062388890610012
48335,3.8751935190673503
48336,4.056854494384289
48337,3.701031449286308
48338,3.178756492768958
48339,4.178902231256484
48340,3.1432109733208695
48341,3.5115697014208562
48342,4.962121567871432
48343,3.8112605286249837
48344,3.7448507483920936
48345,3.2509371382655647
48346,3.4414320202937563
48347,3.7942078012286666
48348,3.2652587101930646
48349,2.9626374593928837
48350,2.798906259393481
48351,4.601051825958766
48352,3.4078360671825565
48353,3.2516053133687395
48354,3.4030186964253195
48355,3.2078651170616332
48356,4.1230546314742895
48357,4.6925550017127415
48358,3.6630655447811797
48359,3.8258405940606854
48360,4.099507229302443
48361,3.4119860331614644
48362,4.563723844123448
48363,3.846033388195946
48364,3.7993578701380306
48365,4.3362643986698135
48366,4.071975552084017
48367,2.513688803653287
48368,4.1230546314742895
48369,3.940803813528011
48370,4.071356227346157
48371,4.175584590663389
48372,4.019399329709823
48373,4.012904654934292
48374,4.180575407444868
48375,4.1867332562383615
48376,3.499466425775677
48377,4.1254440628063165
48378,3.9989968924316717
48379,3.789390430471431
48380,3.9353663477080687
48381,3.439214494336281
48382,2.713820196266049
48383,4.5879394213984686
48384,4.036452057106138
48385,3.499466425775677
48386,2.7429803271374533
48387,3.941681631774074
48388,4.026738212792987
48389,3.499466425775677
48390,4.319583647843652
48391,4.1230546314742895
48392,2.4429811699382635
48393,4.173748613223355
48394,3.4046960004436135
48395,3.526949252628789
48396,3.7594308138277954
48397,4.563723844123448
48398,3.3997018261570706
48399,3.147725128034497
48400,1.6365779756841619
48401,3.897062846896059
48402,3.924834419690736
48403,4.065612187977543
48404,3.470305524579428
48405,2.6391153822300963
48406,2.5187449493761944
48407,4.013704140706522
48408,4.793226131361085
48409,4.203244991370652
48410,3.7019100378572167
48411,4.020325998321199
48412,3.307448785321025
48413,2.7576387250469883
48414,4.21313409856342
48415,2.843363481169076
48416,3.5189910448077644
48417,3.9879425700822644
48418,3.8986576906106105
48419,3.943612531145816
48420,3.9110538400272654
48421,2.3008434536128903
48422,4.084258988763565
48423,3.997656414395415
48424,3.7909348831709764
48425,3.086774769058562
48426,4.169138766253173
48427,3.7582167483058404
48428,3.7447235655529454
48429,4.152214762345693
48430,2.965616733354252
48431,4.403552767473612
48432,2.471571812558668
48433,4.178361238992457
48434,3.8031710101349026
48435,3.9698359912354233
48436,4.405687833127345
48437,3.9533263754589685
48438,3.2863781729397017
48439,3.5981722757890067
48440,3.555182714888816
48441,2.702673071340766
48442,3.8147374213459644
48443,4.470884318163126
48444,3.9053578806991194
48445,2.723401959585299
48446,4.083541963295078
48447,4.5638991070030634
48448,4.9216020817516375
48449,3.3206477780149743
48450,3.3901159350079113
48451,3.391705880567708
48452,3.9167978793958795
48453,4.414655940188335
48454,4.340700220909608
48455,3.954715703860539
48456,3.8954687735063525
48457,4.547597785338509
48458,3.0329826643070374
48459,3.5042796687030062
48460,3.6473985966626685
48461,3.8760713373134124
48462,3.966647074131166
48463,4.72724644751049
48464,4.311716893567509
48465,4.332120101170505
48466,3.7854501076354126
48467,3.5464738716608757
48468,3.585269514371598
48469,4.515039094219958
48470,3.4695060388071983
48471,2.21080793873432
48472,2.968250188092442
48473,3.2022523883620746
48474,3.409509243370941
48475,3.1461902472822367
48476,4.245517526802354
48477,2.538138257739225
48478,3.5794422443743965
48479,3.3820264165178298
48480,3.729392864710327
48481,3.515002641931276
48482,3.4112690076929764
48483,3.1370041632802996
48484,4.341754842684978
48485,3.1058046590117163
48486,3.450026142310517
48487,4.889843455111461
48488,3.8273858170850774
48489,3.417598761861022
48490,4.128877003316736
48491,4.570136058595235
48492,4.1230546314742895
48493,3.734547061449601
48494,3.7958809774170508
48495,2.6481610514400744
48496,4.380005365301765
48497,3.897063617220903
48498,3.897063617220903
48499,3.9733968849098344
48500,4.019142653056991
48501,3.177905500417998
48502,2.985666560120643
48503,4.370915743881227
48504,1.8423556377336126
48505,3.8916556335094814
48506,3.7358875394858577
48507,3.742666062048202
48508,2.0059704224455763
48509,3.521414856403064
48510,2.5187297089493086
48511,4.015713372552097
48512,4.434594368645301
48513,3.760647466529968
48514,3.4541272579241107
48515,3.675889973724755
48516,3.395011638238981
48517,3.0086887545581846
48518,3.007668513046088
48519,3.6684727581677565
48520,2.939011724747204
48521,3.02087938866186
48522,4.296338112684423
48523,3.4613389581681293
48524,2.763251453746546
48525,3.335813558250109
48526,4.093894500602884
48527,4.870527708897419
48528,4.025221701552269
48529,3.3893947817095147
48530,3.059366917174219
48531,2.8896587997405394
48532,2.9235538410654387
48533,4.88536310195496
48534,3.5943935160554092
48535,3.787713126453137
48536,3.3099255751115484
48537,4.143247425609549
48538,3.6419460820345417
48539,4.17173938137778
48540,3.285451504328324
48541,4.01210929699197
48542,2.939011724747204
48543,2.8798136447583316
48544,3.576302177635453
48545,4.145801007224215
48546,3.19089072213915
48547,3.177905500417998
48548,3.4061587631642634
48549,4.145802547873906
48550,3.1616481309640023
48551,3.0177344237681623
48552,3.6251477203165194
48553,4.490823516944936
48554,3.519659219910938
48555,3.671950421213582
48556,2.5230494609469334
48557,2.9917975902642886
48558,3.177905500417998
48559,4.123722036252617
48560,3.530216502206879
48561,4.27057989956523
48562,3.787713126453137
48563,3.787713126453137
48564,3.7205079882779257
48565,4.100594690691395
48566,3.4824136983793617
48567,3.0775223463863757
48568,3.752300803562674
48569,4.7320178575830925
48570,5.0
48571,3.6492025048139656
48572,3.955335028598399
48573,4.142452067667229
48574,3.7658430282995834
48575,4.22284794287657
48576,2.6033724805433422
48577,3.4062859460034103
48578,4.263953914120643
48579,3.2426715865710225
48580,3.723268625855262
48581,3.3859659690290025
48582,3.570689448935897
48583,2.436544587309412
48584,3.4543689703557376
48585,5.0
48586,2.730155898193877
48587,3.832331141006306
48588,4.230937461366652
48589,3.816073771552311
48590,2.9298683548065982
48591,3.5871034833375575
48592,3.066881833461846
48593,3.639809475731118
48594,3.419051182309541
48595,3.5796079353067274
48596,3.572445085428023
48597,3.526949252628789
48598,3.825918926534519
48599,4.404142610102952
48600,3.737560715674242
48601,3.2512251138822887
48602,3.882483551785202
48603,3.8517285771992453
48604,4.051032122541841
48605,3.832331141006306
48606,3.9189337153744566
48607,3.782178730227412
48608,2.1454572583924456
48609,3.4038965146713833
48610,2.9616813086729876
48611,3.8104610428527534
48612,4.405687833127345
48613,2.9616813086729876
48614,3.895805599488389
48615,4.190420562427074
48616,4.3774062908268485
48617,3.723858468484603
48618,3.4196904540103397
48619,3.577389639024407
48620,3.997656414395415
48621,3.4752019981353435
48622,3.410308729143171
48623,2.9745840700903963
48624,3.873598675352799
48625,3.7748103650357274
48626,4.604576798720215
48627,3.6581698415501096
48628,3.6071396125251516
48629,3.1130939214047224
48630,3.846911206442009
48631,3.535117103592704
48632,4.141062739265657
48633,5.0
48634,3.279838775628767
48635,4.145880110022894
48636,3.8025811675055614
48637,2.576012464252529
48638,3.859018609917097
48639,3.3730590797816857
48640,3.9925846779598846
48641,4.267177981813019
48642,3.635500257624325
48643,3.322032978586636
48644,3.4595344713106884
48645,3.421616646846028
48646,3.800698348174288
48647,3.629009710678705
48648,3.68586231154611
48649,2.9527475818752706
48650,3.308726989420455
48651,3.984417405702115
48652,2.698538696074481
48653,3.3293188834745786
48654,2.4569917471229656
48655,4.250334897559592
48656,3.4489267979997416
48657,3.940135638424837
48658,3.99912407527082
48659,3.276284129140099
48660,3.9490980770062265
48661,3.883361370031264
48662,3.2863781729397017
48663,3.4986669400034476
48664,4.1848070634026735
48665,4.20885772007021
48666,4.365219784553083
48667,3.5018558571077048
48668,3.85906746028241
48669,3.9674905121139563
48670,3.474114536746391
48671,3.634622439378263
48672,4.568414032041537
48673,3.706805741088286
48674,3.9275634558037202
48675,4.292445099564028
48676,3.5569872017462574
48677,3.062186747389003
48678,3.8348030326420766
48679,3.5933565460966017
48680,3.8055981792352664
48681,4.021837611407164
48682,3.058489098928156
48683,4.431995102551683
48684,2.135006670068274
48685,3.389316449235681
48686,3.171414953472377
48687,3.5553098977279625
48688,3.545596053414812
48689,3.794334984067813
48690,3.279789925263452
48691,4.60357256795985
48692,3.9273396187644725
48693,3.049781604731206
48694,3.8295216530636553
48695,4.007370258708568
48696,4.1431202427704035
48697,4.430367419223549
48698,3.483959691728598
48699,4.092217196584591
48700,4.205175890742394
48701,3.6427902903421776
48702,2.955468362328436
48703,3.200653416817614
48704,2.4966725178100626
48705,4.077637131148888
48706,2.570063154017875
48707,3.51630873970426
48708,4.102861837339029
48709,3.72704738558886
48710,3.288133809431828
48711,2.167773655298725
48712,3.722853467399392
48713,4.087735881484546
48714,4.6199067292379885
48715,3.999332948088864
48716,4.5217873643489375
48717,5.0
48718,4.388094883791847
48719,3.602989646546244
48720,4.208141741132249
48721,3.1709817757907026
48722,3.5984602514057293
48723,3.6207930093494767
48724,3.7933258551526947
48725,3.77066039905682
48726,3.1551575840183816
48727,4.301492309423697
48728,3.374736383799979
48729,3.7521407811099436
48730,3.7351369040789413
48731,3.633158906332768
48732,3.20650939859849
48733,2.671996429228644
48734,3.9733625046465617
48735,4.318622598969001
48736,2.8544527624879024
48737,3.7910628363349694
48738,3.467960815782806
48739,3.7910628363349694
48740,3.6200423739425602
48741,3.9392089698134596
48742,4.208188774642189
48743,3.8533234209137968
48744,3.1259974531469763
48745,3.6200423739425602
48746,3.513119822600003
48747,4.06473436973148
48748,3.53343979957441
48749,3.4142441538244355
48750,3.5326444416320895
48751,3.6200423739425602
48752,3.466442955511098
48753,4.2483213462654055
48754,3.4944345137207975
48755,3.668599941006904
48756,3.8147374213459644
48757,3.0476940404117965
48758,3.8988192537130306
48759,3.4977891217573847
48760,2.885298420293897
48761,4.023466065060142
48762,3.390067084642597
48763,4.272873170816318
48764,4.179317389712353
48765,3.8879228344605172
48766,3.5189421944424506
48767,4.006414107988671
48768,3.3154894534457924
48769,1.8082592212527473
48770,4.3774062908268485
48771,4.188664925934949
48772,3.6663376925140234
48773,3.6080174307712136
48774,3.5894145821957526
48775,3.997656414395415
48776,3.489030657839284
48777,4.405736683492659
48778,3.8768708230856443
48779,3.3484976832834867
48780,2.8644340935503987
48781,3.6654598742679605
48782,3.768143014560799
48783,3.0285294822845215
48784,4.414655940188335
48785,3.02213250823962
48786,3.519659219910938
48787,3.364223053714596
48788,3.8945909552602886
48789,3.71234013731401
48790,2.2068035251061016
48791,4.132943738667056
48792,3.7568756915634394
48793,2.9987500266752574
48794,3.8185505613428345
48795,3.238059731126766
48796,4.1959549586528
48797,3.676017156563902
48798,4.105075235466594
48799,3.26379104931766
48800,3.9743186553664582
48801,4.057444337013628
48802,3.1461902472822367
48803,3.528704889120916
48804,2.992049836586747
48805,3.79345716582175
48806,4.060794046895462
48807,3.2078651170616332
48808,3.947425671142688
48809,2.5226020415836254
48810,3.8022931918888396
48811,4.0485594605812265
48812,3.037034159230473
48813,3.661133875084591
48814,2.9886079028351853
48815,3.897063617220903
48816,2.651477151383478
48817,2.435999467215475
48818,2.5226020415836254
48819,2.66119099569663
48820,3.0910485603715525
48821,3.514826608726815
48822,2.8044365277892966
48823,2.037602789998019
48824,4.626861476623493
48825,3.8168732573245414
48826,2.5226020415836254
48827,2.4139869457958887
48828,3.498199382058499
48829,2.969049673864671
48830,3.4904990890395333
48831,4.013704140706522
48832,3.776224277391064
48833,3.7294711971841608
48834,3.3024595091892355
48835,3.420153884125379
48836,3.4294345507568558
48837,4.248530410702151
48838,2.821493383015522
48839,3.627332406660412
48840,4.238895669187677
48841,3.6272052238212646
48842,3.424967127052706
48843,2.5315693783197712
48844,3.474992354992454
48845,3.576302177635453
48846,4.790049373384333
48847,3.694620005139366
48848,4.340956127237593
48849,3.948093075921016
48850,3.226463067482342
48851,4.179985564815527
48852,4.345260915014014
48853,3.7100771184962857
48854,3.7512629628638807
48855,3.8162050822213667
48856,3.875481494684072
48857,2.773720061296523
48858,1.2377855094052812
48859,2.4744127910839118
48860,2.811224076336303
48861,4.172617199623843
48862,3.831453322760244
48863,3.803970495907132
48864,3.6080174307712136
48865,4.0302151055139666
48866,3.8801380726637333
48867,3.8745253439641756
48868,3.4703062949042733
48869,3.1551575840183816
48870,3.000427330693551
48871,3.737721508451817
48872,4.123308226827739
48873,4.063057065713186
48874,3.680039939703663
48875,4.2961135053203305
48876,2.5390690541805103
48877,4.349089597938234
48878,2.860371486029987
48879,3.0036953505964865
48880,4.006414107988671
48881,4.002473785152653
48882,3.9043536499387557
48883,3.53339430671416
48884,4.334465580291972
48885,4.040518792456459
48886,4.129545178419911
48887,4.394954517626942
48888,3.4913769072855962
48889,3.5354050792094256
48890,3.694620005139366
48891,3.198897780325488
48892,3.4442862307718123
48893,3.527827070874853
48894,3.8104610428527534
48895,4.002473785152653
48896,4.516842040427707
48897,4.243840222784061
48898,3.731070168728622
48899,4.804419795677147
48900,3.1010697485582215
48901,3.7465280524103868
48902,4.673074334891214
48903,4.180575407444868
48904,3.783055778148631
48905,3.1123288158957654
48906,4.221891792156675
48907,3.985421828081181
48908,3.4380011991391712
48909,3.9650633430135915
48910,4.259219773991994
48911,4.144875879262529
48912,4.479801263884266
48913,3.7002327338389227
48914,3.3241520334886374
48915,3.331795673265102
48916,3.5907062098666946
48917,3.7455998431493187
48918,2.658001308267527
48919,3.111417387711275
48920,3.7231070627528418
48921,3.2194610103812122
48922,4.347368341709381
48923,4.127872002231526
48924,1.9486588643383111
48925,4.6925550017127415
48926,4.528994936763044
48927,3.751008597185587
48928,3.453027913613336
48929,4.131222482438203
48930,4.590538495873385
48931,3.9813543224060153
48932,2.7098605051732343
48933,3.0337821500792685
48934,3.5528860861326637
48935,3.2771117479898573
48936,3.595909256971283
48937,1.5150607451119043
48938,3.5983819189318966
48939,2.737888452120282
48940,4.152214762345693
48941,3.729602507853217
48942,4.370915743881227
48943,2.595502368762137
48944,3.6840578246886695
48945,3.7878739192307114
48946,3.3081210882541083
48947,3.365978690206723
48948,3.9027588062242042
48949,3.570767781409729
48950,3.488727909620059
48951,3.931836476791866
48952,3.5528860861326637
48953,3.940135638424837
48954,4.055767032995336
48955,3.0308279278960493
48956,3.288133809431828
48957,3.7075227665567745
48958,3.8606134536316485
48959,4.369448083005824
48960,3.2311532554004314
48961,4.577365166407251
48962,3.5973280674813717
48963,3.322989129306533
48964,2.887103677476183
48965,3.6774695770124204
48966,3.5106918831747933
48967,3.9333865979710128
48968,3.722852697074548
48969,3.859945278528474
48970,3.2443152806508886
48971,3.9674912824388002
48972,3.780423093735285
48973,4.4049715779837015
48974,4.500459028784255
48975,3.8963458214275706
48976,2.9829615641971996
48977,4.13382155691312
48978,3.1495448553188234
48979,3.5488193507823427
48980,3.874398161125029
48981,3.3312841631095944
48982,3.927227978852672
48983,4.048477000277484
48984,3.0547744299867587
48985,3.973313654281248
48986,3.3422257727218962
48987,2.736181665993469
48988,3.0256142991153543
48989,2.7398406744988026
48990,3.424888794578873
48991,4.260765767341231
48992,4.179989692645436
48993,3.556187715974027
48994,3.505157486949069
48995,3.395728663707468
48996,2.9681718556186083
48997,4.092217196584591
48998,3.1478675513005303
48999,4.093095014830655
49000,3.6453454126065346
49001,4.23655019006621
49002,3.8687813045955624
49003,3.5618829049773266
49004,3.395728663707468
