2981,5,1,96,1278,1,1,3,3,0,4,0,21,2,2,0,2,7,4,108,57,1,0,11,13,2,0,2,4,2,2,4,3,6,0,6,0,153,244,0,0,1,4,256,0,0,240,0,0,2,0,3,1,2,10,7,0,3,1,96,2,2,305,5,5,2,0,91,0,0,0,0,3,4,1,0,8,1,6,5,2
2982,5,4,121,1354,1,1,3,3,0,0,0,12,2,2,0,2,5,4,68,16,1,0,5,6,1,332,3,4,1,4,4,3,5,346,6,0,605,799,0,4,1,4,835,0,0,1007,0,0,1,0,3,1,4,9,7,0,3,1,55,2,1,63,5,5,2,0,0,0,0,0,0,3,1,1,0,1,2,8,4,0
2983,15,5,89,1264,1,1,3,3,0,4,0,19,5,2,2,0,6,5,79,27,1,0,11,13,2,0,3,2,1,3,2,4,4,0,4,0,0,0,0,4,1,4,227,169,0,489,0,0,2,0,4,2,4,0,7,0,3,1,66,2,2,264,5,5,2,0,0,0,0,0,0,3,4,1,0,10,0,8,4,0
2984,0,4,62,978,1,1,0,3,0,4,0,16,2,2,4,2,8,4,108,56,1,0,11,13,4,79,2,4,2,2,4,2,2,278,6,0,159,268,0,0,1,4,281,0,0,270,0,0,2,0,2,1,2,10,7,1,2,1,95,2,2,225,5,5,2,17,169,0,0,0,0,3,4,1,0,6,4,8,4,2
2985,2,5,46,411,1,1,3,3,0,4,0,1,2,2,4,5,6,5,82,30,1,0,7,8,2,0,3,4,1,2,4,3,0,311,6,0,398,632,0,4,1,4,661,305,0,167,0,0,1,1,2,1,4,9,7,1,5,1,69,0,2,203,5,5,2,45,0,0,0,0,0,3,0,1,0,7,3,8,4,0
2986,9,5,73,908,1,1,3,3,0,4,0,3,2,2,0,0,4,4,49,0,1,0,0,0,2,0,3,4,3,3,2,4,4,0,4,0,0,0,0,2,0,4,687,149,0,1020,0,0,1,0,2,1,4,7,7,0,3,6,101,1,0,0,3,3,0,0,0,0,0,0,0,3,4,1,0,9,0,8,4,0
2987,10,4,119,335,1,1,0,3,0,0,0,15,2,2,0,5,8,4,96,45,1,0,5,6,1,215,2,4,2,0,4,0,2,16,6,0,534,327,0,0,1,4,366,47,0,881,1,0,2,1,3,1,2,13,7,2,5,1,83,2,2,400,5,5,2,78,143,0,0,0,0,3,4,1,0,6,4,8,4,2
2988,14,4,91,1176,1,1,3,3,0,0,0,5,2,2,0,6,5,6,74,57,1,0,5,15,2,0,3,4,1,2,4,0,2,583,6,0,65,727,0,4,1,4,745,0,0,967,1,0,1,0,2,1,4,9,7,0,3,5,77,3,2,148,5,5,2,292,0,0,0,0,0,3,2,1,0,5,3,8,4,0
2989,14,4,90,37,1,1,0,3,0,4,0,12,2,2,0,6,5,4,64,12,1,0,7,8,2,0,3,4,1,4,4,0,1,675,6,0,183,835,0,4,1,4,924,0,0,1068,1,0,1,0,3,1,4,10,7,0,3,1,51,3,1,83,5,5,2,45,195,0,0,0,0,3,4,1,0,7,0,8,4,0
2991,10,4,101,1426,1,1,0,3,0,4,0,20,2,2,0,5,8,4,97,45,1,0,11,13,2,0,2,4,2,2,4,3,2,528,6,0,623,105,0,0,1,4,119,438,0,709,0,0,2,1,3,1,2,12,7,1,5,1,84,2,2,207,5,5,2,0,48,0,0,0,0,3,4,1,0,8,3,8,4,2
2992,13,4,101,1382,1,1,3,3,0,4,0,12,2,2,0,7,6,5,57,22,1,0,0,0,1,67,3,4,1,4,4,0,1,595,3,26,466,124,0,0,1,4,381,0,0,384,1,0,1,0,3,1,4,11,7,2,2,2,44,2,1,125,5,5,2,0,0,52,0,0,0,3,4,1,0,5,4,8,4,0
2993,5,4,91,1168,1,1,3,3,0,0,0,12,2,2,0,2,5,4,57,5,1,0,7,8,2,0,3,2,1,4,4,3,1,683,6,0,137,833,0,4,1,4,860,0,0,1028,1,0,1,0,3,1,4,9,7,2,5,1,44,3,1,144,5,5,2,315,0,0,0,0,0,3,1,1,0,5,1,8,4,0
2994,10,4,98,192,1,1,0,3,0,4,0,22,2,2,0,5,9,4,107,57,3,0,11,13,1,139,2,4,2,2,1,3,6,0,6,0,67,100,0,0,1,4,113,118,0,861,0,0,2,1,4,1,0,1,7,1,2,3,94,0,3,366,5,5,2,39,155,0,0,0,0,3,4,1,0,8,2,8,4,2
2995,11,4,121,228,1,1,0,1,0,0,1,6,2,2,0,5,8,6,34,0,1,0,3,12,2,0,3,4,2,2,4,3,6,0,6,0,814,743,0,1,1,4,760,340,0,382,0,0,1,0,3,1,2,11,7,2,2,5,21,3,2,152,5,5,2,0,0,0,0,0,0,3,4,1,0,8,0,8,4,2
2996,5,4,31,646,1,1,3,3,0,0,0,8,2,2,0,2,4,4,53,1,1,0,11,13,2,0,3,4,1,4,4,3,3,90,6,0,777,799,0,0,1,4,813,0,0,994,0,0,1,0,2,1,4,8,7,0,3,5,40,3,2,152,5,5,2,0,0,0,0,0,0,3,4,1,0,8,4,8,4,0
2997,9,5,71,1205,1,1,3,0,0,4,0,9,2,2,0,0,6,5,41,0,1,0,7,8,2,0,3,4,0,4,4,3,6,0,6,0,806,735,0,4,1,4,752,264,0,275,0,0,2,0,3,1,4,11,7,1,2,5,27,3,1,33,5,5,0,0,0,0,0,0,0,3,4,1,0,8,0,8,4,0
2998,10,4,121,1377,1,1,0,3,0,4,0,15,2,2,0,5,8,4,92,40,1,0,12,14,1,198,2,4,2,0,4,3,2,453,6,0,930,321,0,0,1,4,332,114,0,911,0,0,2,1,4,1,2,13,7,1,0,1,79,2,2,421,2,2,2,273,0,0,0,0,0,3,4,1,0,8,1,8,4,2
2999,5,4,101,281,1,1,0,3,0,4,0,22,2,2,0,2,8,4,110,58,3,0,11,13,4,272,2,4,2,0,4,2,6,0,6,0,333,539,0,0,1,4,592,0,0,718,0,0,2,1,3,1,2,11,7,1,2,1,97,0,3,469,5,5,2,194,205,0,0,0,0,3,4,1,0,9,3,6,5,2
3000,10,4,62,367,1,1,0,3,0,2,0,8,6,2,0,5,7,4,101,50,1,0,11,13,2,0,2,4,2,2,4,3,2,732,6,0,266,27,0,0,1,4,27,96,0,813,0,0,2,1,4,1,4,12,7,1,5,3,88,0,2,152,5,5,2,39,162,0,0,0,0,3,4,1,0,7,2,8,4,2
3002,10,4,121,64,1,1,0,3,0,0,0,14,4,2,0,5,7,5,75,23,1,0,5,6,4,135,3,4,1,2,4,2,0,726,1,85,345,91,0,0,1,4,92,497,0,738,1,0,2,1,3,1,4,11,7,2,5,1,62,2,2,225,5,5,2,121,86,76,0,0,0,3,4,3,10,2,3,8,4,2
3003,6,5,81,1014,1,1,3,3,0,4,0,9,2,2,0,2,5,6,35,45,1,0,12,14,2,0,3,4,0,4,4,3,6,0,6,0,602,616,0,4,1,0,849,0,0,1020,0,0,1,0,2,1,4,9,7,0,3,5,24,2,1,123,5,5,2,0,212,0,0,0,0,3,4,1,0,7,2,8,4,0
3004,11,4,91,501,1,1,0,3,0,4,0,6,2,2,0,5,6,6,35,9,1,0,12,14,2,0,3,4,2,4,4,3,6,0,6,0,738,684,0,0,1,4,90,324,0,594,0,0,1,1,3,1,4,12,7,1,2,1,20,3,2,126,1,5,2,0,212,0,0,0,0,3,2,1,0,2,0,8,4,0
3005,5,4,101,67,1,1,3,3,0,4,0,14,2,2,0,2,6,4,78,26,1,0,5,6,1,27,3,4,1,4,4,3,6,0,6,0,197,318,0,4,1,4,328,0,0,323,0,0,2,0,2,1,4,9,7,1,2,1,65,3,2,214,5,5,2,0,110,0,0,0,0,3,1,1,0,6,2,8,4,2
3006,15,4,96,1189,1,1,3,3,0,0,0,12,2,2,2,2,5,4,62,10,3,0,3,3,2,0,3,4,1,4,0,3,6,0,6,0,229,377,0,4,1,4,407,0,0,410,0,0,2,0,4,2,4,12,7,0,3,6,101,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,11,0,8,4,0
3007,13,4,101,61,1,1,0,3,0,0,0,19,2,2,0,7,6,6,66,14,1,0,5,10,2,0,3,2,1,4,4,0,2,436,6,0,553,825,0,4,1,4,867,0,0,1032,0,1,1,0,2,1,4,8,7,0,3,1,53,3,1,109,5,5,2,312,0,0,0,0,0,3,0,3,19,9,0,8,4,0
3008,5,4,92,1363,1,1,0,1,0,4,0,23,2,2,0,2,8,4,109,58,1,0,11,13,4,200,2,4,2,2,4,1,2,192,6,0,117,422,0,0,1,4,465,0,0,482,1,0,2,0,3,1,2,11,7,1,2,1,97,2,3,449,5,5,2,84,162,0,0,0,0,3,4,1,0,6,2,6,5,2
3009,10,4,95,1387,1,1,3,3,0,4,1,11,2,2,0,5,7,4,95,44,1,0,5,6,1,381,3,4,2,2,4,0,3,651,6,0,367,892,0,0,1,4,921,2,0,699,0,0,2,1,3,1,4,13,7,1,5,1,82,0,3,365,5,5,2,82,167,0,0,0,0,3,4,1,0,2,0,8,4,2
3010,10,4,121,249,1,1,0,3,0,1,0,19,2,2,0,5,6,4,80,28,3,0,5,6,0,194,3,4,1,4,4,2,5,424,6,0,363,669,0,4,1,4,687,334,0,282,0,0,2,1,3,1,4,10,7,1,5,1,67,0,2,185,5,5,2,201,0,0,0,0,0,3,0,1,0,6,4,8,0,0
3011,10,4,101,0,1,1,3,3,0,4,0,5,2,2,0,5,8,4,97,46,1,0,11,13,1,261,2,4,2,2,4,3,2,36,6,0,183,171,0,0,1,4,180,433,0,738,1,0,2,1,3,1,2,12,7,1,5,1,84,2,2,287,5,5,2,0,189,0,0,0,0,3,4,1,0,3,1,8,4,2
3013,9,4,71,853,1,1,3,3,0,4,0,7,2,2,0,0,7,4,50,0,1,0,3,10,2,0,3,4,1,4,4,3,6,0,6,0,647,634,0,4,1,4,672,199,0,56,0,0,1,0,2,1,4,9,7,1,2,1,37,3,1,54,5,5,2,29,0,0,0,0,0,3,4,1,0,0,2,8,4,0
3014,15,4,63,1058,1,1,0,3,0,4,0,7,2,2,2,2,4,2,79,27,1,0,7,8,2,0,3,4,2,2,4,1,2,177,6,0,0,315,0,4,1,4,326,0,0,320,2,0,2,0,4,2,4,12,7,0,3,6,101,1,0,0,3,3,0,193,0,0,0,0,0,3,4,1,0,10,1,7,0,0
3015,5,4,89,1151,1,1,0,1,0,4,0,23,2,2,0,2,8,4,108,57,3,0,11,13,3,388,2,4,2,2,4,0,2,527,6,0,924,373,0,0,1,4,413,0,0,416,0,0,2,0,2,1,0,10,7,1,2,1,100,2,2,242,5,5,2,26,0,0,0,0,0,3,4,1,0,11,1,6,5,2
3016,4,5,91,871,1,1,3,3,0,4,0,9,2,2,1,5,4,4,35,0,3,0,11,15,2,0,1,1,3,3,2,4,4,0,4,0,0,0,0,1,0,4,635,339,0,65,0,0,2,0,3,2,1,11,4,0,3,6,101,1,0,0,3,3,0,0,0,0,0,0,0,3,4,2,11,9,4,8,4,0
3017,5,4,121,1445,1,1,0,3,0,4,0,19,2,2,0,2,5,4,63,11,3,0,12,14,1,310,3,4,1,4,4,3,5,707,6,0,247,884,0,4,1,4,914,0,0,1062,1,0,1,0,3,1,4,9,7,0,3,5,52,3,2,302,5,5,2,0,0,0,0,0,0,3,4,1,0,1,1,8,4,0
3018,0,4,65,925,1,1,0,3,0,4,0,16,2,2,4,2,8,4,108,56,1,0,11,13,4,79,2,4,2,2,1,2,2,278,6,0,159,268,0,0,1,4,281,0,0,270,0,0,2,0,2,1,2,10,7,1,2,1,95,2,2,225,5,5,2,17,169,0,0,0,0,3,4,1,0,1,1,8,4,2
3019,5,4,81,1009,1,1,3,3,0,0,0,12,2,2,0,2,5,6,53,1,1,0,5,6,2,0,3,4,1,4,4,2,0,722,6,0,1,856,0,4,1,4,884,0,0,1043,1,0,1,0,2,1,4,8,7,0,3,5,77,3,2,472,5,5,2,0,0,0,0,0,0,3,4,1,0,8,2,0,0,0
3020,2,5,44,603,1,1,3,3,0,4,0,2,2,2,3,5,5,4,73,21,1,0,5,6,1,48,3,4,1,4,4,3,6,0,6,0,691,652,0,4,1,4,677,308,0,217,0,0,2,1,3,1,4,10,7,0,3,5,80,3,1,70,5,5,2,0,0,0,0,0,0,3,4,1,0,7,3,0,0,0
3021,5,4,82,1006,1,1,3,3,0,4,0,20,2,2,0,2,7,4,110,59,1,0,11,13,1,46,2,4,2,2,4,3,6,0,6,0,198,320,0,0,1,4,331,0,0,327,0,0,2,0,2,1,2,10,7,0,3,1,97,2,3,444,5,5,2,0,215,0,0,0,0,3,4,1,0,4,3,6,5,2
3022,5,4,87,1063,1,1,3,3,0,4,0,19,2,2,0,2,5,6,68,16,1,0,5,6,2,0,3,4,1,4,4,3,1,656,6,0,316,859,0,0,1,4,887,0,0,1045,1,0,1,0,3,1,4,10,7,0,3,1,55,3,1,141,5,5,2,0,0,0,0,0,0,3,2,1,0,0,1,8,4,0
3024,5,4,106,378,1,1,0,1,0,4,0,23,2,2,0,2,9,4,109,57,3,0,4,5,4,173,0,4,2,0,4,1,2,212,6,0,454,524,0,0,1,4,581,0,0,688,1,0,2,0,2,1,0,11,7,1,2,1,96,0,3,512,5,5,2,186,173,0,0,0,0,3,4,1,0,7,3,8,4,2
3025,5,4,115,708,1,1,3,1,0,4,1,11,2,2,0,2,4,4,65,13,1,0,5,10,2,0,3,4,2,4,4,1,0,564,6,0,534,53,0,2,1,4,30,0,0,24,1,0,1,0,3,1,4,9,7,0,3,1,52,3,2,363,5,5,2,0,0,0,0,0,0,3,4,1,0,0,1,8,4,0
3026,5,4,80,99,1,1,0,3,0,4,0,15,2,2,0,2,7,4,98,46,3,0,11,13,1,200,2,4,2,2,4,3,2,754,6,0,822,457,0,0,1,4,507,0,0,541,1,0,2,0,3,1,2,11,7,1,5,1,85,0,2,263,5,5,2,127,178,33,0,0,0,3,4,1,0,5,4,8,4,2
3027,0,5,51,700,1,1,3,2,0,4,1,10,2,2,3,2,5,5,75,23,1,0,4,5,2,0,3,4,1,2,4,1,2,752,6,0,420,851,0,0,1,4,877,0,0,1039,1,1,1,0,2,1,4,9,7,1,4,1,62,2,1,57,5,5,2,67,0,127,0,2,0,3,4,1,0,7,4,8,4,0
3028,15,3,81,1168,1,1,3,3,0,4,0,20,1,2,2,2,5,4,79,27,1,0,8,10,1,193,3,4,3,3,2,4,4,0,4,0,0,0,0,4,1,4,587,0,0,709,0,0,2,0,4,2,4,0,7,2,5,5,66,3,2,352,5,5,2,0,0,0,0,0,0,3,4,1,0,1,1,8,4,0
3029,0,4,82,1051,1,1,3,3,0,4,0,16,2,2,4,2,9,4,107,55,3,0,7,8,1,246,0,4,2,0,4,3,2,436,6,0,135,473,0,0,1,4,520,0,0,562,1,0,2,0,2,1,0,10,7,1,2,1,94,2,2,306,5,5,2,88,205,0,0,0,0,3,4,1,0,4,4,8,4,2
3030,15,4,121,1259,1,1,0,3,0,4,0,12,2,2,2,2,5,4,69,17,1,0,8,10,2,0,3,4,1,4,4,3,6,0,6,0,238,394,0,4,1,4,427,0,0,431,0,0,2,0,4,2,4,12,7,0,3,5,56,3,2,245,5,5,2,0,0,0,0,0,0,3,4,1,0,1,0,8,4,0
3031,10,4,101,67,1,1,3,3,0,0,0,5,2,2,0,5,7,4,100,48,1,0,11,13,2,0,3,4,2,2,4,0,6,0,6,0,867,800,0,0,1,4,815,463,0,579,0,0,2,1,3,1,2,10,7,0,3,1,87,2,2,280,5,5,2,90,149,0,0,0,0,3,4,1,0,5,3,8,4,2
3032,14,4,87,934,1,1,3,3,0,4,0,12,2,2,0,6,5,4,64,12,1,0,5,6,2,0,3,4,1,4,4,0,0,638,6,0,253,818,0,4,1,4,869,0,0,1034,1,0,1,0,3,1,4,10,7,1,4,1,51,2,1,75,5,5,2,126,212,37,0,0,0,3,4,1,0,1,1,8,4,0
3033,9,5,121,348,1,1,0,3,0,4,0,17,1,2,0,0,5,5,45,0,1,0,7,8,2,0,3,4,1,4,4,3,5,361,6,0,475,696,0,4,1,4,806,0,25,278,0,0,1,1,2,1,4,11,7,0,3,5,80,3,2,368,5,5,2,123,0,0,0,0,0,3,4,1,0,7,1,8,4,0
3035,11,0,121,926,1,1,0,3,0,4,0,18,2,2,0,5,4,0,15,0,2,0,12,12,2,0,3,4,1,4,4,3,5,634,6,0,694,689,1,4,0,4,874,480,0,639,0,0,1,1,4,1,4,11,7,0,3,6,101,1,0,0,3,3,0,0,0,82,0,0,0,3,4,1,0,5,4,8,0,0
3036,9,4,66,1144,1,0,3,3,0,4,0,7,2,2,0,0,4,3,27,0,1,0,12,14,2,0,3,4,0,4,4,3,6,0,6,0,866,799,0,4,0,4,894,0,18,302,0,0,1,0,3,1,4,12,7,1,2,6,101,1,0,0,3,3,0,0,0,8,0,0,0,3,4,1,0,11,0,0,0,0
3037,6,4,79,1293,1,1,0,3,0,4,0,7,2,2,0,2,4,6,25,52,1,0,12,14,2,0,3,4,0,4,4,2,0,351,6,0,297,619,0,0,1,4,668,0,0,944,1,0,1,0,2,1,4,9,7,0,3,6,101,1,0,0,3,3,0,0,0,29,0,0,0,3,4,1,0,9,1,8,4,0
3038,5,1,81,988,1,2,3,3,0,4,0,21,2,2,0,2,7,4,108,56,1,0,11,13,2,0,2,4,2,2,1,3,6,0,6,0,134,220,0,0,1,4,235,0,0,216,1,0,2,0,2,1,2,9,7,1,2,1,95,2,2,302,5,5,2,106,21,0,0,0,0,3,4,1,0,10,0,6,5,2
3039,5,4,121,318,1,1,0,3,0,4,0,12,2,2,0,2,5,4,61,9,3,0,8,10,1,82,3,4,1,4,4,3,5,2,6,0,311,146,0,1,1,4,158,0,0,137,1,0,1,0,3,1,4,10,7,0,3,1,48,2,2,267,5,5,2,0,0,0,0,0,0,3,2,1,0,7,4,0,0,0
3040,5,4,116,469,1,1,3,3,0,0,0,23,2,2,0,2,8,4,107,56,1,0,11,13,4,94,2,4,2,0,1,0,2,152,6,0,487,461,0,0,1,4,576,0,0,676,1,0,2,0,3,1,2,12,7,2,2,1,94,0,3,401,5,5,2,65,153,0,0,0,0,3,4,1,0,2,0,6,5,2
3041,5,4,96,40,1,1,3,0,0,4,0,7,2,2,0,2,4,4,56,4,3,0,12,14,1,39,3,4,2,4,4,3,0,461,6,0,484,799,0,0,1,4,880,0,0,1040,0,0,1,0,3,1,4,9,7,0,3,1,43,3,1,53,5,5,2,0,0,0,0,0,0,3,4,1,0,4,1,8,4,0
3042,11,5,71,705,1,2,3,3,0,0,0,17,2,2,0,5,7,7,20,55,1,0,10,12,2,0,2,4,2,4,4,3,0,319,6,0,678,823,0,0,1,4,853,461,0,605,1,0,1,1,4,1,0,11,3,1,2,1,6,3,1,26,1,1,2,0,0,0,0,0,0,3,4,1,0,8,3,8,4,0
3043,5,4,106,434,1,1,3,3,0,4,0,14,2,2,0,2,6,5,80,38,1,0,8,10,4,26,3,4,1,2,4,3,0,680,5,37,660,372,0,4,1,4,598,0,0,730,1,0,2,0,3,1,4,11,2,2,5,1,67,3,2,240,5,5,2,208,0,0,0,0,0,3,2,1,0,4,4,8,4,2
3044,15,5,89,1265,1,1,3,3,0,4,0,19,5,2,2,0,6,4,80,28,1,0,11,13,2,0,3,4,3,3,2,4,4,0,4,0,0,0,0,4,1,4,245,259,0,646,0,0,2,0,4,2,4,12,7,0,3,1,67,3,2,273,5,5,2,0,0,0,0,0,0,3,4,1,0,6,4,8,4,0
3046,5,4,121,716,1,1,0,3,0,1,0,11,2,2,0,2,5,6,64,12,1,0,5,6,1,88,3,4,1,4,4,3,5,533,6,0,666,146,0,4,1,4,158,0,0,137,0,0,1,0,3,1,4,10,7,0,3,1,51,3,1,92,5,5,1,144,155,0,0,0,0,3,4,1,0,6,4,8,4,0
3047,15,4,86,1268,1,1,3,3,0,4,0,12,2,2,2,2,5,4,69,17,1,0,8,10,2,0,3,4,1,4,4,3,6,0,6,0,238,394,0,4,1,4,427,0,0,431,0,0,2,0,4,2,4,12,4,0,3,5,56,3,3,446,5,5,2,0,45,0,0,0,0,3,4,1,0,6,3,8,4,0
3048,5,4,25,604,1,1,0,3,0,3,0,16,2,2,0,2,8,4,106,55,3,0,11,13,1,133,2,4,2,0,4,1,2,195,6,0,378,484,0,0,1,4,530,0,0,581,1,0,2,0,3,1,2,11,7,2,2,1,93,0,3,518,5,5,2,324,205,0,0,0,0,3,4,1,0,6,3,8,4,2
3049,6,4,66,1135,1,0,3,3,0,4,0,7,2,2,0,2,3,2,19,0,1,0,10,12,2,0,3,1,0,4,0,3,5,252,6,0,713,799,0,4,0,1,813,0,0,994,1,0,1,0,2,1,4,9,7,0,3,5,28,3,1,34,5,1,2,0,0,147,0,0,0,3,4,1,0,8,4,8,4,0
3050,0,4,83,381,1,1,0,3,0,4,0,16,2,2,4,2,8,4,105,54,3,0,7,8,1,275,0,4,2,0,4,1,2,98,6,0,421,358,0,0,1,4,380,0,0,383,0,0,1,1,1,1,0,10,7,1,2,1,92,2,2,316,5,5,2,77,37,0,0,0,0,3,4,1,0,6,2,8,4,2
3051,10,4,121,1244,1,1,3,3,0,4,0,5,2,2,0,5,7,4,102,50,1,0,11,13,1,50,2,4,2,2,4,3,2,715,6,0,195,883,0,0,1,4,912,422,0,615,1,0,2,1,3,1,2,11,7,1,5,1,89,0,2,227,5,5,2,85,218,0,0,0,0,3,4,1,0,9,1,8,4,2
3052,5,4,101,1382,1,1,3,3,0,4,0,12,2,2,0,2,5,5,58,6,3,0,7,8,2,0,3,4,1,4,4,3,5,471,6,0,625,39,0,2,1,4,39,0,0,33,0,0,1,0,2,1,4,9,7,0,3,1,45,3,1,110,5,5,2,0,0,0,0,0,0,3,4,1,0,8,3,8,4,0
3053,5,4,116,469,1,1,3,3,0,0,0,23,2,2,0,2,8,4,107,56,1,0,11,13,4,94,2,4,2,0,1,0,2,152,6,0,487,461,0,0,1,4,576,0,0,676,1,0,2,0,3,1,2,12,7,2,2,1,94,0,3,401,5,5,2,65,153,0,0,0,0,3,4,1,0,2,0,6,5,2
3054,10,4,93,988,1,1,3,3,0,4,0,7,2,2,0,5,6,6,78,51,3,0,8,10,2,0,3,4,1,4,4,0,0,312,6,0,503,676,0,4,1,4,693,334,0,291,0,0,1,1,3,1,4,10,7,1,5,1,65,0,2,185,5,5,2,0,0,0,0,0,0,3,2,1,0,4,2,8,4,0
3055,10,1,89,1011,1,1,0,3,0,4,0,21,2,2,0,5,8,4,102,50,1,0,11,13,2,0,2,4,2,2,4,3,2,455,6,0,581,874,0,0,1,4,904,436,0,619,1,0,2,1,3,1,2,11,7,1,5,1,89,2,2,319,5,5,2,161,71,0,0,0,0,3,4,1,0,6,4,8,4,2
3058,13,4,94,1423,1,1,3,3,0,4,0,23,2,2,0,7,5,4,108,57,1,0,11,13,2,0,3,4,2,2,4,3,6,0,6,0,467,580,0,2,1,4,708,344,0,322,0,0,2,1,3,1,4,10,7,0,3,3,96,0,2,152,5,5,2,1,0,0,0,0,0,3,4,1,0,6,2,8,4,0
3059,4,0,71,1278,1,1,3,3,0,4,0,9,2,2,1,0,5,5,53,1,1,0,13,15,2,0,1,1,1,4,4,2,6,0,6,0,712,665,0,4,0,4,49,164,0,290,0,0,2,0,4,2,4,12,3,0,3,6,101,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,1,0,8,0,0
3060,5,4,121,1368,1,1,0,3,0,4,0,19,2,2,0,2,5,4,69,17,1,0,5,6,1,267,3,4,1,4,4,3,1,242,3,208,0,139,0,4,1,4,335,0,0,332,1,0,1,1,3,1,4,11,7,1,5,1,56,3,2,250,5,5,2,164,0,0,0,0,0,3,2,1,0,9,0,8,4,0
3061,5,4,121,1111,1,1,0,3,0,4,0,8,2,2,0,2,6,5,95,44,1,0,5,6,1,16,3,4,2,2,4,3,2,618,6,0,552,127,0,2,1,4,145,0,0,122,0,1,2,0,3,1,4,10,7,1,5,1,82,0,2,154,5,5,2,0,122,0,0,21,0,3,2,1,0,9,0,8,4,2
3062,5,4,112,496,1,1,3,3,0,0,0,14,2,2,0,2,7,6,86,48,1,0,12,14,2,0,2,4,1,2,4,2,0,260,6,0,943,160,0,0,1,4,448,0,0,460,1,0,2,0,3,1,2,12,7,0,3,1,73,2,2,185,5,5,2,7,164,0,0,0,0,3,4,3,12,7,0,8,4,2
3063,6,4,66,1144,1,0,3,3,0,4,0,7,2,2,0,2,3,2,19,0,1,0,10,12,2,0,3,4,0,4,4,3,1,400,6,0,838,799,0,4,0,1,813,0,0,994,1,0,1,0,2,1,4,9,7,0,3,6,101,1,0,0,3,3,0,0,0,1,0,0,0,3,4,1,0,11,2,8,4,0
3064,5,4,96,14,1,1,3,3,0,4,0,21,2,2,0,2,8,4,106,55,1,0,11,13,4,86,2,4,2,0,4,0,2,157,6,0,434,444,0,0,1,4,495,0,0,525,1,0,2,0,3,1,2,11,7,1,2,1,93,2,2,354,5,5,2,138,179,0,0,0,0,3,4,1,0,10,1,8,4,2
3065,10,4,62,367,1,1,0,3,0,2,0,8,6,2,0,5,7,4,101,50,1,0,11,13,2,0,2,4,2,2,4,3,2,732,6,0,266,27,0,0,1,4,27,96,0,813,0,0,2,1,4,1,4,12,7,1,5,3,88,0,2,152,5,5,2,39,162,0,0,0,0,3,4,1,0,7,2,8,4,2
3066,5,4,76,1145,1,1,3,3,0,4,0,19,1,2,0,2,5,4,70,18,3,0,5,6,2,0,3,4,1,4,4,3,1,287,3,138,338,856,0,0,1,4,173,0,0,152,0,0,1,0,3,1,4,9,7,1,5,1,57,3,1,100,5,5,2,0,187,0,0,0,0,3,4,1,0,10,2,8,4,0
3067,10,4,96,1397,1,1,3,3,0,4,0,21,2,2,0,5,7,4,107,55,1,0,11,13,2,0,2,4,2,2,4,2,2,347,6,0,799,94,0,0,1,4,97,423,0,685,0,0,2,1,3,1,2,12,7,1,2,1,94,2,2,386,5,5,2,0,167,0,0,0,0,3,4,1,0,4,3,8,4,2
3069,10,4,121,1254,1,1,0,3,0,4,0,20,2,2,0,5,7,4,96,52,1,0,11,13,2,0,2,4,2,2,4,3,2,610,6,0,380,852,0,0,1,4,182,447,0,746,1,0,2,1,3,1,2,12,7,2,1,1,83,2,2,204,5,5,2,0,29,0,0,0,0,3,4,1,0,7,4,8,4,2
3070,5,4,103,1435,1,1,3,3,0,4,0,12,2,2,0,2,5,5,56,25,1,0,7,8,2,0,3,2,1,4,4,3,1,457,6,0,550,844,0,4,1,0,869,0,0,1034,0,0,1,0,2,1,4,9,7,0,3,1,43,3,1,50,5,5,2,0,0,37,0,0,0,3,2,1,0,5,0,8,4,0
3071,5,4,89,1246,1,1,3,3,0,0,0,7,2,2,0,2,5,5,56,4,1,0,11,13,2,0,3,2,1,1,4,3,6,0,6,0,491,585,0,0,1,4,917,0,0,1064,0,0,1,0,3,1,4,10,7,0,3,5,43,3,1,98,5,5,2,293,0,127,0,0,0,3,2,1,0,0,4,7,0,0
3072,9,5,73,1346,1,1,3,3,0,4,0,17,2,2,0,0,5,4,35,0,1,0,12,14,2,0,3,4,1,4,4,3,3,337,6,0,659,825,0,2,1,0,849,164,0,180,0,0,1,0,2,1,4,10,7,0,3,5,46,3,1,24,1,1,2,0,0,55,0,0,0,3,4,1,0,5,1,8,4,0
3073,6,5,71,1231,1,0,3,3,0,4,0,9,2,2,0,2,4,5,40,0,1,0,12,14,2,0,3,4,0,4,4,3,0,311,6,0,717,855,0,0,0,4,883,0,0,1042,0,0,1,0,2,1,4,10,7,0,3,5,26,3,1,105,5,5,2,0,132,0,0,0,0,3,4,1,0,6,0,8,0,0
3074,0,4,69,745,1,1,3,3,0,4,0,16,2,2,4,2,7,4,105,53,1,0,11,15,4,130,2,4,2,2,4,3,2,2,6,0,511,292,0,0,1,4,302,0,0,296,1,0,2,0,2,1,2,10,7,1,2,1,92,2,2,219,5,5,2,30,149,0,0,0,0,3,4,1,0,5,1,8,4,2
